Station Name,Latitude,Longitude,Date,Mean Temperature,Maximum Temperature,Minimum Temperature,Precipitation,Mean Wind Speed
MOGADISHU,+02.033,+045.350,20170125,82.3,86.7,76.3,0.00,17.5
MOGADISHU,+02.033,+045.350,20170126,83.1,87.3,76.1,0.00,16.7
MOGADISHU,+02.033,+045.350,20170127,83.4,87.4,78.1,0.00,19.9
MOGADISHU,+02.033,+045.350,20170128,83.4,87.1,77.0,0.00,17.4
MOGADISHU,+02.033,+045.350,20170129,83.2,86.5,78.8,0.00,16.1
MOGADISHU,+02.033,+045.350,20170130,83.5,86.7,78.8,0.00,17.8
MOGADISHU,+02.033,+045.350,20170131,83.4,87.8,78.4,0.00,17.9
MOGADISHU,+02.033,+045.350,20170201,83.0,86.0,78.1,0.00,18.0
MOGADISHU,+02.033,+045.350,20170202,82.8,86.0,77.0,0.00,14.3
MOGADISHU,+02.033,+045.350,20170203,83.8,86.0,77.9,0.00,15.9
MOGADISHU,+02.033,+045.350,20170204,83.1,86.0,77.0,0.00,16.9
MOGADISHU,+02.033,+045.350,20170206,82.4,86.0,77.0,0.00,18.0
MOGADISHU,+02.033,+045.350,20170207,82.8,86.0,77.0,0.00,17.5
MOGADISHU,+02.033,+045.350,20170211,84.3,86.0,77.7,0.00,14.1
MOGADISHU,+02.033,+045.350,20170212,83.2,86.0,77.7,0.00,13.3
MOGADISHU,+02.033,+045.350,20170213,83.9,86.4,78.8,0.00,14.4
MOGADISHU,+02.033,+045.350,20170214,84.5,86.5,79.0,0.00,14.7
MOGADISHU,+02.033,+045.350,20170215,84.2,86.9,79.9,0.00,17.1
MOGADISHU,+02.033,+045.350,20170216,84.1,86.9,78.8,0.00,14.1
MOGADISHU,+02.033,+045.350,20170217,84.4,86.2,77.5,0.00,15.4
MOGADISHU,+02.033,+045.350,20170218,83.7,86.0,78.8,0.00,13.2
MOGADISHU,+02.033,+045.350,20170219,84.8,87.8,78.8,0.00,16.4
MOGADISHU,+02.033,+045.350,20170220,80.0,86.0,68.0,0.00,17.4
MOGADISHU,+02.033,+045.350,20170221,79.9,84.2,76.3,0.00,13.4
MOGADISHU,+02.033,+045.350,20170224,84.3,86.0,78.8,0.00,15.5
MOGADISHU,+02.033,+045.350,20170225,82.5,87.8,71.6,0.00,14.4
MOGADISHU,+02.033,+045.350,20170226,84.3,86.5,78.8,0.00,15.0
MOGADISHU,+02.033,+045.350,20170227,83.9,86.2,77.0,0.00,16.4
MOGADISHU,+02.033,+045.350,20170228,83.8,87.8,76.8,0.00,16.3
MOGADISHU,+02.033,+045.350,20170301,84.0,86.7,75.9,0.00,16.1
MOGADISHU,+02.033,+045.350,20170302,83.6,86.5,76.3,0.00,15.0
MOGADISHU,+02.033,+045.350,20170303,83.9,87.1,78.8,0.00,12.1
MOGADISHU,+02.033,+045.350,20170304,84.4,87.8,78.8,0.00,13.2
MOGADISHU,+02.033,+045.350,20170305,84.5,87.3,78.8,0.00,14.4
MOGADISHU,+02.033,+045.350,20170306,84.2,86.0,77.0,0.00,13.7
MOGADISHU,+02.033,+045.350,20170307,83.7,87.8,77.9,0.00,14.8
MOGADISHU,+02.033,+045.350,20170308,84.1,89.2,76.3,0.00,14.1
MOGADISHU,+02.033,+045.350,20170309,85.2,89.1,76.5,0.00,14.9
MOGADISHU,+02.033,+045.350,20170310,83.7,87.8,77.0,0.00,14.0
MOGADISHU,+02.033,+045.350,20170311,84.8,88.7,78.8,0.00,16.5
MOGADISHU,+02.033,+045.350,20170312,84.5,87.8,77.0,0.00,15.0
MOGADISHU,+02.033,+045.350,20170313,86.3,89.2,76.6,0.00,16.8
MOGADISHU,+02.033,+045.350,20170314,83.9,88.2,73.4,0.00,14.0
MOGADISHU,+02.033,+045.350,20170315,84.0,88.2,68.0,0.00,13.3
MOGADISHU,+02.033,+045.350,20170316,86.4,87.8,80.1,0.00,13.4
MOGADISHU,+02.033,+045.350,20170317,83.6,87.8,77.0,0.00,12.4
MOGADISHU,+02.033,+045.350,20170318,86.9,88.5,80.2,0.00,13.0
MOGADISHU,+02.033,+045.350,20170319,86.6,87.8,80.4,0.00,9.7
MOGADISHU,+02.033,+045.350,20170321,85.9,88.0,82.4,0.00,9.9
MOGADISHU,+02.033,+045.350,20170322,85.3,88.0,78.8,0.00,11.9
MOGADISHU,+02.033,+045.350,20170323,85.5,87.8,78.8,0.00,10.5
MOGADISHU,+02.033,+045.350,20170324,86.2,89.6,81.5,0.00,11.2
MOGADISHU,+02.033,+045.350,20170325,87.2,88.7,81.3,0.00,11.6
MOGADISHU,+02.033,+045.350,20170326,85.1,87.8,80.6,0.00,9.1
MOGADISHU,+02.033,+045.350,20170327,86.5,89.6,80.6,0.00,15.4
MOGADISHU,+02.033,+045.350,20170328,88.3,89.6,86.0,0.00,13.8
MOGADISHU,+02.033,+045.350,20170329,86.5,89.6,80.6,0.00,11.8
MOGADISHU,+02.033,+045.350,20170330,85.9,89.2,78.6,0.00,12.6
MOGADISHU,+02.033,+045.350,20170331,86.2,87.8,80.6,0.00,10.5
MOGADISHU,+02.033,+045.350,20170401,85.5,87.8,80.6,0.00,9.7
MOGADISHU,+02.033,+045.350,20170402,85.4,87.8,81.0,0.00,9.9
MOGADISHU,+02.033,+045.350,20170403,87.9,89.8,81.5,0.00,10.1
MOGADISHU,+02.033,+045.350,20170404,87.9,90.3,82.4,0.00,9.2
MOGADISHU,+02.033,+045.350,20170405,86.9,89.6,82.0,0.00,8.8
MOGADISHU,+02.033,+045.350,20170406,87.2,89.6,81.9,0.00,9.8
MOGADISHU,+02.033,+045.350,20170407,87.3,87.8,81.9,0.00,10.9
MOGADISHU,+02.033,+045.350,20170408,86.8,89.8,82.2,0.00,8.6
MOGADISHU,+02.033,+045.350,20170409,86.5,89.6,79.9,0.00,12.0
MOGADISHU,+02.033,+045.350,20170410,87.2,87.8,82.0,0.00,9.7
MOGADISHU,+02.033,+045.350,20170411,86.5,87.8,82.4,0.00,9.3
MOGADISHU,+02.033,+045.350,20170412,87.0,88.9,84.2,0.00,9.5
MOGADISHU,+02.033,+045.350,20170413,87.6,89.6,82.0,0.00,6.6
MOGADISHU,+02.033,+045.350,20170414,88.7,89.6,86.0,0.00,8.5
MOGADISHU,+02.033,+045.350,20170415,88.2,89.6,84.2,0.00,8.2
MOGADISHU,+02.033,+045.350,20170416,89.4,91.4,83.3,0.00,10.1
MOGADISHU,+02.033,+045.350,20170417,88.0,91.4,84.2,0.00,8.8
MOGADISHU,+02.033,+045.350,20170418,88.0,89.6,84.2,0.00,9.0
MOGADISHU,+02.033,+045.350,20170419,88.6,89.6,82.9,0.00,9.0
MOGADISHU,+02.033,+045.350,20170420,87.8,89.6,82.4,0.00,9.4
MOGADISHU,+02.033,+045.350,20170421,87.6,91.0,78.8,0.00,10.6
MOGADISHU,+02.033,+045.350,20170422,89.6,91.4,83.5,0.00,9.3
MOGADISHU,+02.033,+045.350,20170423,88.6,91.4,84.2,0.00,9.1
MOGADISHU,+02.033,+045.350,20170424,89.0,91.6,84.2,0.00,11.4
MOGADISHU,+02.033,+045.350,20170425,88.7,91.9,77.0,0.00,10.7
MOGADISHU,+02.033,+045.350,20170426,88.6,91.4,84.2,0.00,11.4
MOGADISHU,+02.033,+045.350,20170427,88.0,91.4,84.2,,12.4
MOGADISHU,+02.033,+045.350,20170428,86.8,88.9,73.9,0.00,13.2
MOGADISHU,+02.033,+045.350,20170429,82.6,86.0,78.3,,9.0
MOGADISHU,+02.033,+045.350,20170430,85.7,89.1,80.6,0.00,9.2
MOGADISHU,+02.033,+045.350,20170501,83.4,87.8,77.0,,6.7
MOGADISHU,+02.033,+045.350,20170502,84.9,87.8,80.6,0.00,8.1
MOGADISHU,+02.033,+045.350,20170503,85.6,87.8,82.4,0.00,9.3
MOGADISHU,+02.033,+045.350,20170504,86.9,87.8,79.3,0.00,6.1
MOGADISHU,+02.033,+045.350,20170505,87.4,89.6,82.2,0.00,7.6
MOGADISHU,+02.033,+045.350,20170506,87.9,90.1,82.6,0.00,9.5
MOGADISHU,+02.033,+045.350,20170507,86.8,89.6,82.2,0.00,7.7
MOGADISHU,+02.033,+045.350,20170508,88.4,89.6,82.6,0.00,7.0
MOGADISHU,+02.033,+045.350,20170509,88.1,89.6,82.6,0.00,9.9
MOGADISHU,+02.033,+045.350,20170510,87.2,89.6,81.3,0.00,10.1
MOGADISHU,+02.033,+045.350,20170511,87.4,89.6,84.2,0.00,9.8
MOGADISHU,+02.033,+045.350,20170513,89.0,90.3,87.8,0.00,11.4
MOGADISHU,+02.033,+045.350,20170514,88.1,89.6,82.6,0.00,10.5
MOGADISHU,+02.033,+045.350,20170515,88.4,89.6,86.0,0.00,12.0
MOGADISHU,+02.033,+045.350,20170516,87.3,89.8,80.2,0.00,10.8
MOGADISHU,+02.033,+045.350,20170517,87.1,89.6,82.2,0.00,10.4
MOGADISHU,+02.033,+045.350,20170518,83.8,86.0,80.6,0.00,11.2
MOGADISHU,+02.033,+045.350,20170519,84.2,86.0,80.6,1.85,10.7
MOGADISHU,+02.033,+045.350,20170520,84.8,86.0,79.3,,13.9
MOGADISHU,+02.033,+045.350,20170521,84.6,86.0,78.8,0.00,15.6
MOGADISHU,+02.033,+045.350,20170522,83.0,86.0,73.2,0.55,11.1
MOGADISHU,+02.033,+045.350,20170523,84.2,86.0,79.9,0.00,12.5
MOGADISHU,+02.033,+045.350,20170524,84.9,86.0,82.4,0.00,13.4
MOGADISHU,+02.033,+045.350,20170525,84.3,86.5,82.4,,13.2
MOGADISHU,+02.033,+045.350,20170526,84.6,86.0,82.4,0.00,15.6
MOGADISHU,+02.033,+045.350,20170527,84.8,86.0,78.8,0.00,11.0
MOGADISHU,+02.033,+045.350,20170528,85.5,86.9,80.6,0.00,9.7
MOGADISHU,+02.033,+045.350,20170529,85.0,102.9,80.4,0.00,11.0
MOGADISHU,+02.033,+045.350,20170530,84.9,86.0,84.2,0.00,12.0
MOGADISHU,+02.033,+045.350,20170531,84.6,86.0,82.4,0.00,12.9
MOGADISHU,+02.033,+045.350,20170601,85.2,86.0,80.1,0.00,11.2
MOGADISHU,+02.033,+045.350,20170602,84.7,86.0,80.6,0.00,14.8
MOGADISHU,+02.033,+045.350,20170603,84.0,86.0,80.6,0.00,12.1
MOGADISHU,+02.033,+045.350,20170604,84.9,86.0,79.3,0.00,12.6
MOGADISHU,+02.033,+045.350,20170605,84.4,86.5,79.5,0.00,14.4
MOGADISHU,+02.033,+045.350,20170606,84.8,86.0,82.4,0.00,12.7
MOGADISHU,+02.033,+045.350,20170607,84.7,86.0,82.4,0.00,15.8
MOGADISHU,+02.033,+045.350,20170608,84.6,86.0,80.6,0.00,16.7
MOGADISHU,+02.033,+045.350,20170609,84.9,86.0,82.4,0.00,12.7
MOGADISHU,+02.033,+045.350,20170610,84.8,86.0,82.4,0.00,17.5
MOGADISHU,+02.033,+045.350,20170612,83.6,86.2,78.1,0.00,9.2
MOGADISHU,+02.033,+045.350,20170613,84.9,86.9,79.2,,10.2
MOGADISHU,+02.033,+045.350,20170614,84.6,86.0,79.5,0.00,10.9
MOGADISHU,+02.033,+045.350,20170615,84.4,86.0,82.4,,10.8
MOGADISHU,+02.033,+045.350,20170616,84.2,86.5,79.5,0.00,11.8
MOGADISHU,+02.033,+045.350,20170617,82.0,84.2,78.8,,13.0
MOGADISHU,+02.033,+045.350,20170618,83.4,84.2,80.6,0.00,11.7
MOGADISHU,+02.033,+045.350,20170619,84.5,86.0,82.4,0.00,13.0
MOGADISHU,+02.033,+045.350,20170620,85.1,86.0,68.4,0.00,13.7
MOGADISHU,+02.033,+045.350,20170621,84.5,86.2,78.8,0.00,13.1
MOGADISHU,+02.033,+045.350,20170622,83.9,86.0,80.6,0.00,13.7
MOGADISHU,+02.033,+045.350,20170623,83.1,86.0,80.6,0.00,13.2
MOGADISHU,+02.033,+045.350,20170624,84.8,86.0,82.4,0.00,10.7
MOGADISHU,+02.033,+045.350,20170625,84.1,86.0,71.6,,13.9
MOGADISHU,+02.033,+045.350,20170626,83.5,86.0,82.4,0.00,15.4
MOGADISHU,+02.033,+045.350,20170627,83.8,84.2,80.6,0.00,12.7
MOGADISHU,+02.033,+045.350,20170628,83.5,86.0,76.8,0.00,12.1
MOGADISHU,+02.033,+045.350,20170629,84.5,86.0,80.6,0.00,13.7
MOGADISHU,+02.033,+045.350,20170701,82.8,84.2,78.1,,14.2
MOGADISHU,+02.033,+045.350,20170702,83.5,84.2,82.4,0.00,16.3
MOGADISHU,+02.033,+045.350,20170703,83.2,84.2,80.6,0.00,15.1
MOGADISHU,+02.033,+045.350,20170704,82.8,84.4,79.5,0.00,11.0
MOGADISHU,+02.033,+045.350,20170705,82.9,85.1,78.3,0.00,13.2
MOGADISHU,+02.033,+045.350,20170706,79.6,82.4,77.0,,11.8
MOGADISHU,+02.033,+045.350,20170707,82.9,84.7,76.8,0.00,13.5
MOGADISHU,+02.033,+045.350,20170708,82.7,86.0,72.5,0.00,14.6
MOGADISHU,+02.033,+045.350,20170709,82.5,84.2,78.3,0.00,13.8
MOGADISHU,+02.033,+045.350,20170710,82.0,84.2,78.3,0.00,15.3
MOGADISHU,+02.033,+045.350,20170711,82.5,84.2,77.5,0.00,13.1
MOGADISHU,+02.033,+045.350,20170712,82.3,84.7,78.1,0.00,14.2
MOGADISHU,+02.033,+045.350,20170713,82.8,84.6,78.3,0.00,14.7
MOGADISHU,+02.033,+045.350,20170714,82.1,84.4,77.7,0.00,13.8
MOGADISHU,+02.033,+045.350,20170715,82.9,84.2,77.9,0.00,14.2
MOGADISHU,+02.033,+045.350,20170716,81.3,84.2,77.0,,12.0
MOGADISHU,+02.033,+045.350,20170717,82.2,84.2,78.8,0.00,13.0
MOGADISHU,+02.033,+045.350,20170718,80.9,84.2,78.8,,8.6
MOGADISHU,+02.033,+045.350,20170719,79.5,83.3,75.2,,12.3
MOGADISHU,+02.033,+045.350,20170720,81.4,84.2,77.9,0.00,14.3
MOGADISHU,+02.033,+045.350,20170721,81.7,84.2,75.2,0.00,15.2
MOGADISHU,+02.033,+045.350,20170722,80.9,84.4,77.0,0.00,12.4
MOGADISHU,+02.033,+045.350,20170723,80.8,82.4,78.8,,13.5
MOGADISHU,+02.033,+045.350,20170724,82.6,84.6,78.1,0.00,13.5
MOGADISHU,+02.033,+045.350,20170725,80.7,85.5,76.5,,15.2
MOGADISHU,+02.033,+045.350,20170726,82.8,84.2,78.8,0.00,14.5
MOGADISHU,+02.033,+045.350,20170727,81.1,84.2,78.3,,12.5
MOGADISHU,+02.033,+045.350,20170728,81.2,84.2,78.8,0.00,11.4
MOGADISHU,+02.033,+045.350,20170729,81.9,84.2,78.8,0.00,14.8
MOGADISHU,+02.033,+045.350,20170730,81.7,84.7,78.1,0.00,12.3
MOGADISHU,+02.033,+045.350,20170731,81.1,84.2,77.0,0.00,12.0
MOGADISHU,+02.033,+045.350,20170801,79.9,82.4,73.4,0.47,10.7
MOGADISHU,+02.033,+045.350,20170802,81.6,84.2,77.0,0.00,12.5
MOGADISHU,+02.033,+045.350,20170803,83.0,84.2,80.6,0.00,11.9
MOGADISHU,+02.033,+045.350,20170804,82.2,84.2,77.4,0.00,11.9
MOGADISHU,+02.033,+045.350,20170805,83.0,84.2,77.2,0.00,14.0
MOGADISHU,+02.033,+045.350,20170806,82.3,84.7,77.7,0.00,13.9
MOGADISHU,+02.033,+045.350,20170807,81.4,84.7,77.0,0.00,14.4
MOGADISHU,+02.033,+045.350,20170808,82.3,84.2,77.5,0.00,16.1
MOGADISHU,+02.033,+045.350,20170809,81.7,84.2,78.8,0.00,14.6
MOGADISHU,+02.033,+045.350,20170810,82.1,84.4,78.8,0.00,14.9
MOGADISHU,+02.033,+045.350,20170811,81.3,84.2,77.0,,14.0
MOGADISHU,+02.033,+045.350,20170812,82.1,84.2,80.6,0.00,16.7
MOGADISHU,+02.033,+045.350,20170813,81.1,84.2,75.6,0.00,11.6
MOGADISHU,+02.033,+045.350,20170814,79.9,82.4,77.0,,10.3
MOGADISHU,+02.033,+045.350,20170815,79.2,82.4,74.5,0.39,11.3
MOGADISHU,+02.033,+045.350,20170816,80.9,82.9,76.3,0.08,11.6
MOGADISHU,+02.033,+045.350,20170817,81.4,83.7,77.0,0.00,13.4
MOGADISHU,+02.033,+045.350,20170818,82.5,84.2,78.8,0.00,15.0
MOGADISHU,+02.033,+045.350,20170819,82.6,84.7,80.6,0.00,15.3
MOGADISHU,+02.033,+045.350,20170820,81.0,84.2,75.2,0.00,15.4
MOGADISHU,+02.033,+045.350,20170821,81.6,84.2,78.8,0.00,15.8
MOGADISHU,+02.033,+045.350,20170822,81.6,84.2,77.4,0.00,15.9
MOGADISHU,+02.033,+045.350,20170823,82.6,84.2,78.8,0.00,14.7
MOGADISHU,+02.033,+045.350,20170824,82.4,84.2,78.8,0.00,10.9
MOGADISHU,+02.033,+045.350,20170825,82.3,84.2,78.3,0.00,11.0
MOGADISHU,+02.033,+045.350,20170826,81.6,84.2,78.8,0.00,14.7
MOGADISHU,+02.033,+045.350,20170827,81.9,84.2,78.8,,12.9
MOGADISHU,+02.033,+045.350,20170828,82.8,84.2,78.8,0.00,14.3
MOGADISHU,+02.033,+045.350,20170829,82.7,85.3,78.8,0.00,13.1
MOGADISHU,+02.033,+045.350,20170830,83.4,84.2,77.5,0.00,12.9
MOGADISHU,+02.033,+045.350,20170831,83.2,85.1,80.6,0.00,12.6
MOGADISHU,+02.033,+045.350,20170901,83.6,86.0,77.9,0.00,11.7
MOGADISHU,+02.033,+045.350,20170902,82.6,84.2,78.8,0.00,10.9
MOGADISHU,+02.033,+045.350,20170903,83.2,86.0,80.6,0.00,11.9
MOGADISHU,+02.033,+045.350,20170904,82.0,84.2,78.1,0.00,13.1
MOGADISHU,+02.033,+045.350,20170905,82.5,84.2,77.0,0.00,12.6
MOGADISHU,+02.033,+045.350,20170906,82.7,84.2,77.4,0.00,14.8
MOGADISHU,+02.033,+045.350,20170907,82.1,85.3,77.5,,11.0
MOGADISHU,+02.033,+045.350,20170908,83.5,86.0,77.0,0.00,12.4
MOGADISHU,+02.033,+045.350,20170909,82.7,84.2,77.4,0.00,12.2
MOGADISHU,+02.033,+045.350,20170910,81.7,84.2,77.0,0.00,15.2
MOGADISHU,+02.033,+045.350,20170911,82.9,84.9,76.5,0.00,13.0
MOGADISHU,+02.033,+045.350,20170912,82.5,85.3,77.7,0.00,12.8
MOGADISHU,+02.033,+045.350,20170913,83.4,84.2,80.6,,12.7
MOGADISHU,+02.033,+045.350,20170914,82.7,86.0,78.8,0.00,11.5
MOGADISHU,+02.033,+045.350,20170915,83.0,84.2,78.8,0.00,11.0
MOGADISHU,+02.033,+045.350,20170916,82.6,84.2,78.8,0.00,11.1
MOGADISHU,+02.033,+045.350,20170917,83.3,84.2,80.6,0.00,12.8
MOGADISHU,+02.033,+045.350,20170918,82.4,86.0,73.4,0.00,9.9
MOGADISHU,+02.033,+045.350,20170919,82.8,86.0,77.0,0.00,8.1
MOGADISHU,+02.033,+045.350,20170920,84.9,86.0,80.6,0.00,8.1
MOGADISHU,+02.033,+045.350,20170921,81.1,84.2,78.8,0.00,9.3
MOGADISHU,+02.033,+045.350,20170922,80.9,82.4,78.8,0.00,10.5
MOGADISHU,+02.033,+045.350,20170923,82.0,84.2,77.0,0.00,11.3
MOGADISHU,+02.033,+045.350,20170924,82.4,84.2,77.7,0.00,10.6
MOGADISHU,+02.033,+045.350,20170925,80.2,84.2,77.0,0.00,8.2
MOGADISHU,+02.033,+045.350,20170926,83.0,86.2,77.5,0.00,9.2
MOGADISHU,+02.033,+045.350,20170927,84.1,86.7,77.7,0.00,9.7
MOGADISHU,+02.033,+045.350,20170928,83.5,86.0,78.8,0.00,11.1
MOGADISHU,+02.033,+045.350,20170929,82.5,86.0,77.4,0.00,11.4
MOGADISHU,+02.033,+045.350,20170930,82.8,86.0,78.6,,10.8
MOGADISHU,+02.033,+045.350,20171001,83.6,86.0,75.2,0.00,10.9
MOGADISHU,+02.033,+045.350,20171002,83.3,87.1,77.0,,10.9
MOGADISHU,+02.033,+045.350,20171003,83.2,86.0,78.8,0.00,12.8
MOGADISHU,+02.033,+045.350,20171004,83.8,86.0,78.1,0.00,9.8
MOGADISHU,+02.033,+045.350,20171005,84.2,86.5,80.6,0.00,11.2
MOGADISHU,+02.033,+045.350,20171006,84.5,86.7,80.6,0.00,9.1
MOGADISHU,+02.033,+045.350,20171007,84.4,87.1,79.0,0.00,10.1
MOGADISHU,+02.033,+045.350,20171008,83.7,86.7,78.8,0.00,9.9
MOGADISHU,+02.033,+045.350,20171009,82.8,85.8,78.4,0.00,10.7
MOGADISHU,+02.033,+045.350,20171010,84.1,87.8,78.4,0.00,8.4
MOGADISHU,+02.033,+045.350,20171011,83.6,86.5,78.4,0.00,8.5
MOGADISHU,+02.033,+045.350,20171012,83.7,87.4,78.4,0.00,6.7
MOGADISHU,+02.033,+045.350,20171013,83.6,86.0,78.4,0.00,9.2
MOGADISHU,+02.033,+045.350,20171014,84.0,86.9,78.8,0.00,11.0
MOGADISHU,+02.033,+045.350,20171015,84.6,87.8,78.8,0.00,8.3
MOGADISHU,+02.033,+045.350,20171016,84.0,87.1,78.8,0.00,9.6
MOGADISHU,+02.033,+045.350,20171017,84.4,86.0,80.6,0.00,8.6
MOGADISHU,+02.033,+045.350,20171018,84.5,86.5,80.6,0.00,7.7
MOGADISHU,+02.033,+045.350,20171019,83.7,87.3,78.8,0.00,8.3
MOGADISHU,+02.033,+045.350,20171020,83.8,86.0,79.9,0.00,10.0
MOGADISHU,+02.033,+045.350,20171021,82.9,86.0,78.8,0.00,10.2
MOGADISHU,+02.033,+045.350,20171022,84.2,86.0,80.6,0.00,11.8
MOGADISHU,+02.033,+045.350,20171023,85.5,87.1,79.0,0.00,13.3
MOGADISHU,+02.033,+045.350,20171024,80.6,86.0,73.4,,6.6
MOGADISHU,+02.033,+045.350,20171025,82.9,84.2,77.2,0.00,7.6
MOGADISHU,+02.033,+045.350,20171026,82.6,84.2,78.8,0.00,8.8
MOGADISHU,+02.033,+045.350,20171027,83.3,84.2,80.6,0.00,8.0
MOGADISHU,+02.033,+045.350,20171028,83.3,84.2,80.6,0.00,8.9
MOGADISHU,+02.033,+045.350,20171029,82.8,85.1,78.8,0.00,6.9
MOGADISHU,+02.033,+045.350,20171030,84.9,86.0,77.7,0.00,5.3
MOGADISHU,+02.033,+045.350,20171031,85.5,88.0,80.6,0.00,8.9
MOGADISHU,+02.033,+045.350,20171101,84.6,87.8,79.2,0.00,9.0
MOGADISHU,+02.033,+045.350,20171102,85.3,87.8,77.0,0.00,8.6
MOGADISHU,+02.033,+045.350,20171103,86.0,88.5,79.9,0.00,7.6
MOGADISHU,+02.033,+045.350,20171104,85.2,87.8,79.9,0.00,7.3
MOGADISHU,+02.033,+045.350,20171105,79.4,84.4,72.3,0.83,5.4
MOGADISHU,+02.033,+045.350,20171106,82.0,86.0,74.5,0.31,5.8
MOGADISHU,+02.033,+045.350,20171107,80.7,84.9,77.5,0.00,3.7
MOGADISHU,+02.033,+045.350,20171108,83.3,86.0,80.6,0.00,6.5
MOGADISHU,+02.033,+045.350,20171109,83.2,85.6,79.2,0.00,8.0
MOGADISHU,+02.033,+045.350,20171110,83.8,86.0,79.3,0.00,6.1
MOGADISHU,+02.033,+045.350,20171111,84.1,86.2,79.5,0.00,6.6
MOGADISHU,+02.033,+045.350,20171112,84.2,87.1,78.8,0.00,6.5
MOGADISHU,+02.033,+045.350,20171113,84.4,86.4,78.6,0.00,6.5
MOGADISHU,+02.033,+045.350,20171114,85.2,86.0,80.8,0.00,10.8
MOGADISHU,+02.033,+045.350,20171115,85.6,87.8,77.5,0.00,13.1
MOGADISHU,+02.033,+045.350,20171116,83.8,87.1,78.6,0.00,12.4
MOGADISHU,+02.033,+045.350,20171117,84.3,86.7,77.4,0.00,12.2
MOGADISHU,+02.033,+045.350,20171118,84.7,87.3,75.4,0.00,12.3
MOGADISHU,+02.033,+045.350,20171119,84.2,87.8,76.8,0.00,16.2
MOGADISHU,+02.033,+045.350,20171120,84.2,87.1,76.8,0.00,13.9
MOGADISHU,+02.033,+045.350,20171121,84.5,88.2,76.8,0.00,15.2
MOGADISHU,+02.033,+045.350,20171122,85.3,87.8,79.3,0.00,12.0
MOGADISHU,+02.033,+045.350,20171123,84.4,86.7,80.1,0.00,11.3
MOGADISHU,+02.033,+045.350,20171124,85.3,87.8,80.2,0.00,11.7
MOGADISHU,+02.033,+045.350,20171125,84.4,87.8,73.4,0.00,13.8
MOGADISHU,+02.033,+045.350,20171126,85.2,87.8,77.7,0.00,15.3
MOGADISHU,+02.033,+045.350,20171127,82.3,87.6,74.7,0.55,15.7
MOGADISHU,+02.033,+045.350,20171128,83.6,86.0,75.2,0.00,15.0
MOGADISHU,+02.033,+045.350,20171129,82.5,85.3,76.6,0.00,14.5
MOGADISHU,+02.033,+045.350,20171130,83.5,86.0,76.8,0.00,15.0
MOGADISHU,+02.033,+045.350,20171201,83.6,85.3,76.3,0.00,13.6
MOGADISHU,+02.033,+045.350,20171202,83.5,86.0,78.4,0.00,15.0
MOGADISHU,+02.033,+045.350,20171203,83.4,86.0,76.8,0.00,13.3
MOGADISHU,+02.033,+045.350,20171204,84.1,87.8,76.3,0.00,13.2
MOGADISHU,+02.033,+045.350,20171205,82.5,88.0,74.1,0.00,14.5
MOGADISHU,+02.033,+045.350,20171206,87.4,102.2,75.0,0.00,17.6
MOGADISHU,+02.033,+045.350,20171207,82.9,86.2,75.2,0.00,17.6
MOGADISHU,+02.033,+045.350,20171208,83.2,86.0,78.6,0.00,15.7
MOGADISHU,+02.033,+045.350,20171209,85.6,90.9,74.5,0.00,18.5
MOGADISHU,+02.033,+045.350,20171210,84.0,92.7,75.7,0.00,15.8
MOGADISHU,+02.033,+045.350,20171211,82.5,89.1,75.2,0.00,18.5
MOGADISHU,+02.033,+045.350,20171212,82.6,87.8,74.8,0.00,19.8
MOGADISHU,+02.033,+045.350,20171213,82.7,86.0,73.9,0.00,17.4
MOGADISHU,+02.033,+045.350,20171214,82.9,84.2,77.0,0.00,16.0
MOGADISHU,+02.033,+045.350,20171215,81.9,84.2,77.0,0.00,15.5
MOGADISHU,+02.033,+045.350,20171216,83.3,84.2,80.6,0.00,16.5
MOGADISHU,+02.033,+045.350,20171217,83.1,86.0,77.0,0.00,16.0
MOGADISHU,+02.033,+045.350,20171218,83.4,86.0,77.5,0.00,18.3
MOGADISHU,+02.033,+045.350,20171219,81.4,86.0,75.2,0.00,19.5
MOGADISHU,+02.033,+045.350,20171220,83.1,86.0,75.2,0.00,17.1
MOGADISHU,+02.033,+045.350,20171221,84.0,90.3,77.0,0.00,17.7
MOGADISHU,+02.033,+045.350,20171222,84.7,89.8,76.1,0.00,18.6
MOGADISHU,+02.033,+045.350,20171223,84.7,89.6,77.0,0.00,17.1
MOGADISHU,+02.033,+045.350,20171224,84.8,87.8,82.4,0.00,17.4
MOGADISHU,+02.033,+045.350,20171225,83.1,89.6,73.4,0.00,16.0
MOGADISHU,+02.033,+045.350,20171226,82.4,86.0,74.1,0.00,18.1
MOGADISHU,+02.033,+045.350,20171227,80.2,84.4,73.4,0.00,17.5
MOGADISHU,+02.033,+045.350,20171228,81.5,84.2,73.4,0.00,17.6
MOGADISHU,+02.033,+045.350,20171229,81.1,84.2,75.2,0.00,16.2
MOGADISHU,+02.033,+045.350,20171230,80.4,84.2,73.4,0.00,17.1
MOGADISHU,+02.033,+045.350,20171231,82.6,84.2,77.0,0.00,16.9
MOGADISHU,+02.033,+045.350,20180101,81.4,84.2,73.0,0.00,18.0
MOGADISHU,+02.033,+045.350,20180102,80.2,84.2,73.4,0.00,16.6
